,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,input_26,input_27,input_28,input_29,input_30,input_31,input_32,input_33,input_34,input_35,input_36,input_37,input_38,input_39,input_40,input_41,input_42,input_43,input_44,input_45,input_46,input_47,input_48,input_49,input_50,input_51,input_52,input_53,input_54,input_55,input_56,input_57,input_58,input_59,input_60,input_61,input_62,input_63,input_64,input_65,input_66,input_67,input_68,output_0,output_1,output_2,output_3,output_4,output_5,output_6,output_7,output_8,output_9,output_10,output_11,output_12,output_13,output_14,output_15,output_16,output_17,output_18,output_19,output_20,output_21,output_22,output_23,output_24,output_25,output_26,output_27,output_28,output_29,output_30,output_31,output_32,output_33,output_34,output_35,output_36,output_37,output_38,output_39,output_40,output_41,output_42,output_43,output_44,output_45,output_46,output_47
0,4.429154494138107,8.171475593441537,18.219423050345767,11.326750171109676,3.6227094362090515,10.215481978960687,3.1845163696793612,-4.817841466803744,11.368928781450538,12.506355306932488,6.3644380507710885,13.03346347417952,20.13828222467316,-1.6866697969405706,10.002425191730248,6.641041806177302,13.237054028044929,9.471109314458559,7.742896230107619,11.98303697076637,4.7822216163674796,17.20438005380926,4.364816112370718,9.603924311735952,6.748172181692389,9.048859361775527,2.473988265327857,15.687698226651452,13.116075270732644,25.29530607011344,6.451602813329244,9.352117572085918,12.554520828021296,7.067890102516994,1.3217214125629955,6.201733497495825,2.6263286113200595,11.424661209201114,-2.209150599637683,6.658742667002931,14.649144294809059,15.580966193815673,7.36134131925605,12.110024830497304,11.752221746620034,12.969991546977258,-1.6460260400607964,0.3762216456971448,-125.52786244686536,12.625647366111737,13.358119018994213,15.085178620528751,2.3639045069606626,15.369007039848126,11.92754484068256,5.431909307768093,0.2284626642751988,0.7830816287871762,5.9032632756737184,6.947089618007892,7.1076956124117725,15.122052654519837,10.989639003533524,13.698110462995604,4.098163090528423,9.842434541783117,11.698147873348063,5.68255325063413,3.981831864878888,105.83054313994327,178.7862308362837,-3.7294277441014856,9.485120720106181,414.2581824837698,348.503659951895,200.66095543317724,689.2387719267734,258.0897239881961,444.13565792197807,92.01305354360332,494.3702836114677,754.0666269322769,-128.8145244453553,545.8298928238074,177.50319583638054,633.3875611355454,283.9454405880436,106.68253916714426,-200.22896978580025,592.102029449695,558.8739208758092,520.087634533096,141.36863364380122,105.11256310824191,406.7259970558135,237.38390785167473,279.69858379205,557.0750843561087,783.3368870117712,242.3119195049442,223.32084874801984,295.5480931493037,300.65102490220596,558.6585238647504,449.3827610847177,725.8342971436662,-282.0049391535132,302.1763150957013,-59.28555487364923,188.1340700328792,265.50000029974694,132.2914959701641,374.82298584696144,271.1324562548365,731.2307664481882,482.02800641642375,395.7589885220466
1,4.97482159096364,-0.4833600155344815,9.882414646474363,8.137418989763315,11.067501740239472,13.166441107164822,12.932734823566499,4.68191311505143,14.713319143342169,6.189443541265135,11.036003210630447,12.205739204253284,15.680607799241002,6.2335673832564575,10.495206585231806,13.900428226087461,11.715589575003445,10.306638127997749,8.92154264574374,17.517994048156126,12.601002980743683,17.636317345895662,14.17246723230658,12.123352448340054,10.297012063415155,6.633996523092433,11.923448798102124,8.544780575369499,10.022467343595995,14.817423843979796,-1.5511307590566084,15.219591686735018,19.478397053478716,22.789498771487416,19.124827357111506,7.682562511913213,-1.3874680433876811,11.929103626791381,4.2077452441268175,14.68805285180473,10.502853084734934,9.636946349476451,8.275227515052816,4.298709145947467,16.486962234859526,-5.428391402061415,7.330236990459056,6.524033838795418,17.25322079526839,11.159136708879075,8.054051945034896,1.1244412626085243,16.375819796592214,12.37185744744745,13.572094712731586,9.430650975018347,16.35550191399053,1.1808919357620553,7.899749770317336,12.62140823827228,14.015768278755282,13.99275356125196,2.8353636285260375,7.716917912160191,4.112663311275911,11.212379731163024,9.899887679068646,7.52394525455774,13.753497915713645,243.4700390400928,396.7142692715222,327.894337858838,-191.66291744255642,-64.10198790623912,597.8883223304024,480.6083416729157,296.2241038869138,172.69810485609673,407.2141189302817,874.8460491691096,339.5651800488924,628.2449730162057,212.02401320020564,211.5909964009574,706.400279798066,-51.29102953189272,399.59209875892947,235.42631915600532,208.3910625214111,107.90022107968437,16.931501506512006,883.1609312772977,447.8015852339151,471.3810745701644,251.86458634365442,166.2972423003942,488.98555547434114,-10.706522704001372,650.4279124373302,578.8022163924107,311.85629287422347,249.7884444282276,-307.81725971093766,355.4689505578126,38.905523876139,444.05799250330455,-186.61710400400335,667.6503967594545,516.0297280158762,192.42513800286545,301.21234171337,177.13072782626057,341.2684288988303,441.89787927426346,249.53740398147423,-11.44797037248037,570.4987466957933
2,6.614174990731609,15.586380205085899,8.972877563917887,6.658118108074875,14.358697106478509,6.391110251319706,4.775283320362037,10.285976811703144,10.827123158894631,12.416646792728304,14.075224815566415,5.810525422123158,17.19770936630109,4.3712392962154905,9.79517857356922,17.148739333996975,10.669152878544526,6.5913389289603925,11.294314636860475,31.439138738332826,15.755588525507001,18.344099680826552,18.230189801584153,9.064233039911565,12.87057064329538,4.385467849815917,11.599820064598518,3.1902405789290356,10.872384878758675,11.004421058716957,10.390401983605642,14.725204140359523,15.462524045734018,2.9317867847271124,0.7601395531735484,3.231263728065981,-0.7383269173399576,11.655160911533514,9.350939008677589,15.38957720879312,22.531741572569757,8.432327667885241,3.8976463727303807,12.759943695317821,10.645092167559579,9.268376395714133,11.38858148050203,8.198077612867388,17.71217850609372,5.472684861459789,10.792539023436856,2.428039002450152,5.708431173838611,10.483939075169712,14.842719844299634,10.625080644373874,8.922362645359417,5.553389980386525,7.173547816342024,16.470650079755387,13.097910196229343,13.86200365311526,4.147052995701553,15.117415221552408,3.210393661305445,16.521399351070414,7.211831621302763,8.400471367381972,9.331825208794529,481.75731786669473,468.38121997681503,490.7797632376468,501.0869274647695,211.29226627099757,-18.001735012828306,-333.37592761713006,802.8098171605773,459.58840205390237,307.9504190844524,35.31008584421687,328.1540589373262,246.61833702511476,406.6604928588488,285.8476667310869,116.35065968866468,562.6584327114288,-248.84964855415814,389.2863954378686,178.82340010621823,107.3070612641134,448.2553745236331,-204.49937250591717,251.96001193121634,264.85136077075083,668.0890888404695,248.1081196221985,354.60429084221647,493.90828882116466,256.24395791565496,256.53163181234913,32.261624509584124,106.66454151079202,616.1374871289197,422.68169550640295,227.2569935043175,454.0640116439691,186.06760093330797,320.4986766984647,-277.49270759746156,361.07787166379666,169.67932593357054,342.4787990190148,190.8641967736445,440.32175519155396,308.071220843961,276.38716328644557,430.85229441436223
3,10.546501726774055,15.402817458373754,1.370966497912704,3.9167394040347423,10.35742011239503,18.642431781013023,10.735490233329113,6.3852732862919,8.560628476816277,16.611845212921512,17.168308627692177,10.555674817192733,16.342800137548267,15.023585692411594,11.827988237106272,9.428604591016402,15.690815409851812,11.476937153019424,4.329993390715224,13.627204609172622,8.712527530473201,4.836543826693308,6.558463954262743,11.847730459565613,1.3904431860357658,14.862736788969652,12.409786592169992,14.051368577003561,6.7069363180928026,23.1205989089296,1.00853059110481,6.4647263868114475,15.559037975365161,-1.8736553656232395,5.2471752528668185,7.402058769653434,12.200352261796743,11.708385198702356,5.046618620462301,6.058505648001511,7.330122167402473,-3.863381815950625,4.8263488304428215,10.882445896449715,14.99631454571142,7.097533278397764,10.021229228797766,6.486932424329426,353.0197704761748,1.9035051536997027,1.1768784306344422,8.85595675243296,16.711996727765708,2.849722970892863,18.06240101713599,10.71568288044243,11.286602433242532,6.818949714517867,1.8429532438330494,14.526065705886097,5.791647187175123,16.530140339032215,11.014430538052737,8.831118726503812,13.13409466416883,16.839110471562062,12.756882183085004,10.983014051430942,11.133822952346353,137.74657447253307,250.48183061671796,561.6554023686288,132.70976453810684,-60.10087721584,147.5669133714123,724.1312822656445,178.81082560509176,228.30344897058615,375.5163973590078,122.53454968024386,54.12756681091173,309.64710610546274,112.24743922095288,61.79581912583808,83.49218145631406,309.7138034740577,320.7702515848764,383.58339177924955,120.51284423551104,106.53383353520925,284.46560560932915,344.61780199764246,543.8443122928759,115.02039550796889,61.37760255482894,74.69380032734384,381.5960301812029,429.343030233386,7.503017499912403,396.76754920301903,-1.2960697652779345,-20.46152663485998,282.0765894925033,-278.4556103974454,171.49750220005413,659.3930242665026,178.57384106243728,-186.90226962245845,509.873931493662,39.87644506003687,595.4695434805881,481.2869738694386,215.1089661145678,263.90021028617684,521.3249813330724,-450.98349644687465,360.73505043231773
4,12.521832246245065,14.07615124232252,11.363207279594151,16.73825759048959,3.9954398517472907,1.4111581007021776,20.14690296304867,-0.8180508761468683,7.0627772534845334,4.404977720958829,4.769528742518893,8.172675529519289,31.542611176550015,6.964719145175808,8.725031056255839,9.371634402112665,13.606982334710422,8.850000379065637,14.915678123436782,3.561551462354707,7.751197988566288,0.07688824042174858,7.23981301773763,5.876948692129402,7.758842388516557,-2.8208936675485514,1.521811579636708,19.05285228710054,7.370876155553549,24.244536529715113,17.42033487812215,9.508298405475557,14.093761232030317,10.716019070139502,-2.894664677507029,9.533575465114769,-1.8113765325625444,10.414409062077004,10.274461466053486,4.821211085860275,10.880999726529353,20.965742406501423,5.403913745726328,14.354443808194532,22.300545412542526,1.2834440678277907,8.14682877870063,22.117917156354743,148.73403066587343,8.70642621640203,2.6461869587653526,16.21365056610772,17.32039024852875,6.662531594257274,2.850181259939612,20.048633256138338,5.561713207181535,6.684898881010708,0.20544864196855173,14.623896240584317,17.776380694568708,12.370494564596099,12.563110135446248,15.294140647159741,5.774630329574866,1.5506030942783546,4.0202307044326036,9.300526780848985,8.009045635414834,107.66329419685889,434.28575812988834,597.5471026308056,730.3039979511443,330.1221602180005,53.865573027836376,402.57168248026386,371.9180985055089,415.46065711596765,334.86763175080984,191.91670218311367,-74.29092302397669,308.27641901793834,118.93310415442104,369.10803466229885,306.22647378432663,290.7406703485464,103.18981584900092,175.01695483466034,327.92765021819315,450.1118299854418,975.8838998622787,595.4297713036518,314.39017193766847,117.43458809332611,243.76408310600974,309.34201626292645,664.4730451280534,526.935005948135,543.1256977046955,198.84459792608715,423.77930618078574,137.4687691011974,442.2792270914167,-24.671921779046727,753.037837852436,333.9843147387278,161.46487627570028,552.7675857100453,200.35485475787561,507.9125107515052,755.249165179144,98.80260875363899,687.3463329909998,414.6898332890429,406.53934792822906,813.841848003182,541.3372099102966
5,18.14621618415132,19.051594754977263,1.8259676652742431,15.048576943526148,0.8672158743281866,2.4430548246008916,6.120506858741276,18.502034935148785,7.789445809149932,8.39721567147512,17.81333753949184,9.970790105054173,1.1449474736669654,6.173619484697368,10.070720693074179,16.654886703746314,24.84705609579894,9.278929631168788,7.1288710813420355,8.452353920373717,8.585507444918168,-0.46878137868947434,24.5951193112665,15.515207541281946,16.206152024846023,-4.603548676239846,15.310437059651523,12.381516552777624,-4.334773291437507,16.933074370500794,-0.9218629600134385,10.0426123127955,11.819583585795055,2.1219904818760558,5.321298145425557,4.558484190741687,12.587022253469925,3.863129885233036,15.036936637095812,10.514167582257754,-3.0042893232285977,4.2458643406134025,4.85390480337931,9.426383317270846,5.015169321780294,6.44543695316578,13.765478614378619,23.33494148246318,392.436164224634,8.62288009171757,11.336118458945865,7.969928332527543,5.077586975285121,18.043386828154844,11.841738624754193,11.46733419330069,7.109191456247688,19.37341917318709,8.659799607434566,1.6343937681698293,3.3923348909096473,3.2907231008463613,13.422288840456066,16.01266132783188,1.101616128981826,11.500426285574086,-4.146874030316157,12.688759381965372,-1.544108193599964,382.50027904349486,-149.97575529009617,831.3582917227977,651.508793008059,254.3365759777227,388.0365884217659,853.4185044775722,652.19797463489,615.2060058245835,529.5457440964841,86.03912789437553,-12.347352940077087,197.41028939169308,645.3519941209505,299.39776774818995,477.22455922617695,458.297472181996,315.56312339003483,229.84667805981022,720.7413059848983,221.8228256357047,444.4750267846457,-99.55651033607575,132.65357768630787,-87.17510672404876,485.8372186048977,384.5170811679678,-19.620703770033913,96.42944216545118,-4.200752879604352,37.44084882493371,234.2034814120341,-134.86884380328365,264.43091559887813,670.531627730709,-1.8330505273975746,115.39860535313892,349.552674627323,242.33520805476985,552.3009926456606,119.96535384446548,423.8907389188335,105.69714562221913,598.5617175162688,299.79926542836336,223.80793037581412,634.7721683742599,575.942388075501
6,14.80405550737278,5.772061366837268,12.552607673249376,13.776834781729523,20.59170871275167,18.851605188733934,13.397134001112953,-4.7796573708534655,7.203922256905379,8.50531332372286,11.128054789951985,6.449568526143331,8.533599913128183,-0.6799124990912784,6.8495241020690845,24.08955658656926,15.485532529791646,10.021648744235074,2.264678307021513,24.396182749786547,9.655469272292768,10.631813579560925,17.79892927573373,13.212164048655065,12.76409377001143,8.003372666998505,21.43351345333003,12.078475579250856,4.546406425244113,19.952841495739136,14.968382020857545,13.430297297658226,1.2769820844668107,4.600385682283635,8.079580477091792,23.63857412951956,9.901529116876002,19.231547981824278,9.996367986869883,13.280525267531669,7.8845619684043,2.481464308603215,2.4691634057130836,5.505237541450448,6.289209718666588,7.2793843790545525,15.275182842577788,9.32147628116222,145.84396376994565,14.326894286842938,11.869664054620614,11.29376448299111,15.744398543739717,3.9741955363080113,11.351106552806783,17.2769546441166,4.614620695362417,7.150601761213453,0.7395101635185863,18.648687021277286,12.088620888397887,18.501038169681415,7.67580702595871,24.492120116544278,8.406805488923586,12.936962940819368,8.719904929168978,14.216504165273648,20.228886732878525,592.8818204547601,237.93404836287107,-56.45897547905349,129.4429077393079,310.55603562431867,-37.98098523986772,277.5652119352348,-53.995215876980865,-118.80671603044186,153.86341576054406,362.92421931511655,271.1674361205693,326.26397845343945,291.8539569777675,364.7605028242194,70.54442774695593,444.16600775325014,20.616472975933902,54.89446920425314,96.68501481363839,596.9212823872201,22.55500899388761,400.4374266280729,-49.24803247583412,50.09712125761334,345.7380546814185,412.4813068453267,273.54213309083616,392.22512143865066,433.5380466183622,177.21085605036586,201.79637613778556,376.1188831201106,169.94640335452453,-27.408672601776686,345.01426764124915,293.84668421093255,587.9512387010238,-114.44266475018287,426.32544992682165,409.48343130264385,508.3173868381884,106.92751853275959,254.3249164329829,-43.585505847377306,510.9038935379539,478.87970056898075,499.19495664576397
7,15.551109678201072,17.838350058115225,10.695512553896917,17.367274134954002,8.353811292572043,8.431032815456213,7.236937474863145,8.288157295063066,18.193402762815623,-0.8402950301384031,8.08185436393975,15.08704036168681,14.07388449246985,7.870266858576947,1.626084997226517,12.511744493001428,1.136835669916083,3.375830701681658,-0.4107815472212639,9.399534766075334,15.603169717095785,8.727924390046454,7.773091668424321,6.206895888667443,20.016548823523937,11.815560299315973,9.625659698995086,7.6433410549483085,17.493147441575015,7.0982741574529875,9.03770322387116,8.11275172273545,9.450454782690676,6.711129172733997,13.407804018193914,5.869945657699075,14.342023446251599,7.7108534779404945,-1.6729101107011815,6.682657207768855,7.355459843950266,16.513614488137073,12.4499240426393,17.82116193024545,12.573422383982322,12.604382735822604,15.822480642497883,17.125886148981778,239.15555684317835,-6.243216009517479,0.5008585286174423,3.98188736943309,8.89517819651607,10.024704806923548,7.66443134624647,6.355556892736007,4.957822928385681,6.394208549820058,12.968315187567335,8.280989157627813,13.446409437265736,4.000603489595074,11.162583310807433,9.689799047212153,14.469179525560643,15.769206589926661,14.311436065119924,20.074673342624337,11.383280051058424,622.602585264574,696.5715035610829,14.143618549964287,192.73910932461348,473.167664098313,180.41776421141805,355.4790194466221,621.3278866199373,-23.811778286463266,470.1917126173205,45.83874920812576,52.643965281737735,176.80239500961798,331.9428288262376,643.8987596649922,709.847887548121,366.1483578900649,482.252793911635,147.06896792735773,347.7007171222475,-0.32821464680745294,43.55808950075368,662.8258922764949,417.55932339976505,260.4183782435263,358.863952343598,223.30204627655837,310.39902302089513,268.1677436954183,515.8458003453514,26.209049101376763,19.047061936833586,329.9526405883398,341.8206544158573,557.416598617215,227.55977175483685,170.69237804349154,804.2614379773511,150.2760862008245,275.51459617941134,551.1914748498373,493.5063279888976,283.51654736483755,710.3754041391296,114.16306955220853,626.5701856200563,161.0066934619034,819.7559677558595
8,7.127615958148155,-1.3977517991868815,7.51562135612636,0.7269862987561169,4.9910949337694746,7.773086574199718,4.718760143951545,10.84728866086013,0.8857778895399502,18.867680799112065,11.571413899312416,11.170465811011637,20.518814770949728,14.601718765538367,-1.18236204015723,7.356372380569558,9.459678040467209,11.750445148610492,11.707973905572013,14.247883768470963,5.822947941940195,7.223258879074109,10.380554903706344,5.372689805545529,5.897496293441769,11.019047678639957,8.517609241642623,14.687516895687821,11.860147054969222,14.507241260451678,8.585221777563595,11.609317220014232,17.614027644381423,12.403677090744473,0.3896876463301773,10.554824841453277,8.465171072431371,16.392235636719533,13.025931565860567,7.740266312311411,6.0194504678886345,19.738963256169093,4.042948429458271,18.732842296294294,8.287827956177082,7.387777983660813,15.017560122944582,14.069259174124682,197.18776711557805,1.832599065614053,8.186993568333042,10.805329733294673,12.541959022824967,10.401471575027987,5.588878714846141,17.606287591696514,19.568033867034472,9.30707974720032,6.394449650317092,19.174981986194435,9.881212654321244,4.260023202415489,11.59848322751574,9.849925375113099,17.41743761037329,28.850375886819076,9.767488439773935,15.8413110564728,3.575423264131693,270.6761154056195,475.1611287706394,686.6987027627741,655.1184273769421,262.0025993070139,321.4013517978287,-18.868624763902233,178.6009913817622,199.62490273631659,372.02084089390587,582.9736733392217,228.94922108862227,311.5177144659273,600.8627090993784,81.95658282535081,176.52371493833863,34.687380905157966,237.50742694697803,201.2685213944476,84.05906801566519,52.62360213496612,-129.13138085209795,211.18887240261023,120.40408989019974,102.21635144227838,413.77471327377583,523.1763354353858,499.14733242614034,2.40784723900299,261.3403551239913,457.4700545993438,613.7321184883492,494.9872370143345,-42.79889137623758,567.4671184092176,446.5996099797645,414.19351592526186,463.7630033727628,478.72436253595674,134.88225496446344,363.36015366104346,672.4891572806805,-22.435245068820507,333.4659256080403,314.9645512890435,321.9067911723134,166.07699845285097,282.8540349287052
9,12.914510516619442,11.332304084789776,16.605727604877586,6.720306218498212,8.43106597224501,5.551031516548426,-1.1150065381554874,13.705993844646446,13.606684581655507,12.828605456390502,7.682739216283233,6.623963969156545,9.9062422951325,3.615142487808476,-3.0420402462308616,23.75344702998256,15.211644361452066,9.803242671019767,10.168869554291618,23.00830165102078,10.96628275692423,6.819426014988453,4.389279418197511,22.114871452422825,11.58173631715022,23.637768418951467,8.671678500624187,11.757556644716814,1.7753748329873318,13.52740147921731,21.236921708948962,8.778068294057618,7.222502529294751,7.260997104676477,13.401932165429583,9.524295154457128,18.95765533606628,5.1698599907370655,9.69128229439111,9.830992721765407,8.89876972938143,18.64283609128674,3.925905850620685,13.021365529310307,4.685443333361097,7.5400158335054766,26.25415989358263,8.519629121128636,110.59092778903306,8.751151177035373,7.038263600946971,9.66152792630318,19.210846569006744,15.649867057276893,13.532317601684595,10.771138887517562,-1.7267153340880732,6.198139059717455,13.309265010069645,8.542182093631428,7.832241577946014,1.2052553486032735,6.1915682457881,17.208294904726337,8.445810500117515,15.279085321476732,10.058385233877445,9.487574354198582,19.92501897640063,119.80290647769209,469.54842856728567,142.11078812841566,-8.247312164382379,359.9612203009343,14.539308299870697,235.64084081373835,790.9180317809758,-86.89258237020829,446.00382301334025,428.03519445266835,535.2971187072488,480.50982932560964,634.1776727900688,699.5100220139136,808.2511222762564,357.1557178094403,516.2620940417206,-160.94935016203317,864.5251406049308,487.988003086998,95.83776469123563,499.9477951186883,490.43131076648456,209.49411382647858,239.1273362082214,527.2489540013843,264.10597563729004,71.38883840608534,948.5804473715657,239.12790988348252,138.23470905499553,359.9420758882046,-29.985601635142643,625.5393513211498,166.23807800785747,423.78228083051647,606.0031803153622,-131.15439851711182,185.69005779657914,469.00162126758994,868.4195947768934,546.336691835287,207.8858654633247,63.37008984660099,408.51019652308884,224.26805718928688,564.5759899087946
