,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,input_26,input_27,input_28,input_29,input_30,input_31,input_32,input_33,input_34,input_35,input_36,input_37,input_38,input_39,input_40,input_41,input_42,input_43,input_44,input_45,input_46,input_47,input_48,input_49,input_50,input_51,input_52,input_53,input_54,input_55,input_56,input_57,input_58,input_59,input_60,input_61,input_62,input_63,input_64,input_65,input_66,input_67,input_68,output_0,output_1,output_2,output_3,output_4,output_5,output_6,output_7,output_8,output_9,output_10,output_11,output_12,output_13,output_14,output_15,output_16,output_17,output_18,output_19,output_20,output_21,output_22,output_23,output_24,output_25,output_26,output_27,output_28,output_29,output_30,output_31,output_32,output_33,output_34,output_35,output_36,output_37,output_38,output_39,output_40,output_41,output_42,output_43,output_44,output_45,output_46,output_47
0,12.364357155993662,12.335411977258799,12.292360480169291,13.28026772320545,14.264854721107724,14.070148242893769,13.877039832023621,13.83393406175909,13.812457061647686,13.764125787381175,13.715431267196411,13.620217190499275,13.514596850436206,13.927903230082428,14.319758732032444,14.676727788441685,15.029268177222946,14.852136483766607,14.688481280746245,14.123845656897501,13.581095747371783,13.306262153312073,13.0510885773188,13.124545122399622,13.195214850903568,12.952664619253067,12.712387275866927,13.054232869068612,13.390379495486792,12.90903840344779,12.425262666491475,11.51725807009506,10.615046677235224,9.88192028336137,9.15284740764645,8.645590098265732,8.1586420286179,7.897737841198496,7.646677775987548,7.757131229082037,7.866068945134712,8.002725547905827,8.135689591502008,8.703324495124344,9.27659486855828,9.641489015205762,10.012676776480259,10.459429790378314,130.76436704498843,6.171537931695413,6.114873875149497,5.234426070570309,5.748251672192104,5.370600828206796,7.49662036038247,7.94253575157855,8.359637137397645,8.14218324940041,8.333543635818618,-2.667234328413185,-2.494449081688261,-2.548425823117821,-2.540163086145112,-2.570057666953037,11.570227902804952,11.696916007415588,11.934017601628394,11.964472128599565,12.253448521147668,581.6570709024217,585.5239288858827,525.8883591369258,492.87073557026855,494.67899975702846,605.5236566370713,619.4102055385706,654.6106066702764,614.1474595719113,586.7575439920297,638.7689934496834,582.7983160724013,608.4957712225887,662.2153331773713,673.278342103503,620.8583409879834,607.3522061850017,618.5652886571243,588.0845150718706,530.2803016461478,488.02612806838493,435.9667474447748,427.85337605423683,438.6523374768326,408.53253026074526,424.02415997120806,495.6585073645771,502.636442052096,515.1974278520315,520.6309401104459,512.9708576440116,462.48919704013093,424.2486735179818,321.0871467466947,303.8691234114672,347.7960950514048,337.8479053795421,342.4197674778201,278.80177390846535,282.7979696383888,289.96793002958583,286.84652542665066,301.1614299524745,281.64971503129226,272.72300597597985,242.8794467593447,261.87694330563414,292.23246264500096
1,15.366179740916195,15.095761175955705,14.82473457616617,14.740847856152811,14.650379251462542,14.430023773310506,14.200933972858213,13.431330804772875,12.651483751960226,11.612024957019997,10.578171087410551,10.11377934560889,9.65208067898782,9.88056414959289,10.116288318680791,10.804966195959858,11.488960895622224,11.261270447402355,11.039057057187973,11.059498590717354,11.094926984081788,11.414774902368352,11.740116017968074,11.84745569270224,11.941151302111393,12.119346580201842,12.285385491914752,12.280792191862883,12.268499799005347,11.465325557977039,10.674592787229903,9.878117138168985,9.093833008684639,9.039668191827738,8.97979483164001,9.249042535652045,9.531511202755745,10.10721101515648,10.698510211995947,11.208982561248657,11.719208168015083,11.861313341680898,12.008944503962832,11.910822103696136,11.837685514024615,11.520630557819183,11.22887573554607,11.01072980537789,54.14636029755012,7.968933778902045,7.89896077084793,7.054979792424266,7.693546659408632,7.481488080339963,7.056085671950637,7.28478868568835,7.1029879436456875,7.345827408423069,7.405983118944842,10.246814919553726,10.423954408920222,10.39760664265819,10.38018429254203,10.344781058728065,10.988054257522448,10.134825926789157,9.8987714945197,10.024935343586126,9.902181340058691,743.3496374568256,693.796431899256,677.8470140100317,695.3673962238533,648.338315541177,601.2763637845176,606.3712593548807,565.4276096092796,412.4747848318715,405.81673309628724,474.63183129293185,386.0466046596357,380.08938724312384,454.2189913706035,492.18061531403066,436.74529133891707,413.227350871094,429.6957171236696,445.35062793818327,471.23433076198194,460.3983840883293,546.0732932121664,509.582518047966,503.0860139317572,531.851312649215,497.3491069011645,484.10226438502514,489.356759307467,532.05786319344,507.998358093937,445.3161893105601,415.93203454529976,364.66935805276734,340.22446917983433,363.99026702442944,350.1838001966983,319.36312056886425,294.59466292834674,319.84970777305625,430.13739365255555,470.74094726374256,492.14753201717105,517.9431736350232,523.0710273938886,535.2255691315347,566.4887841300067,594.7027525583344,638.0080851294874
2,10.173027928309242,10.148886084417946,10.10961276203487,10.41025686870536,10.700974434078923,11.064328807226797,11.423682624300529,11.87681281992829,12.336979658914196,12.127904056697822,11.914131741556343,11.91282074816447,11.896657360913881,12.024384204414737,12.155163057259223,12.504805375420183,12.85842199862639,13.148484535617639,13.443085204497287,13.13849277531833,12.865009729862606,12.264817780949333,11.68686285634159,11.135802746896148,10.606802536460528,10.651647445480583,10.686131612084038,11.06509483594408,11.416572452282658,11.581448214778279,11.74539776270101,11.437595292963477,11.133810479823639,11.228931853527763,11.318693501723878,10.88375848536397,10.423055949831875,10.631298748688714,10.833992903154915,10.94106231751311,11.057017926022882,11.244349983456962,11.433406847934346,10.700012543535111,9.971836249373274,9.55710530506502,9.128761487919352,8.257022626988352,240.6622352930844,4.957270377286891,4.7869457245137355,5.231704952716328,4.91358922236305,5.040435151145615,4.885248009864337,4.632308482162554,4.70642940053178,4.544743294956816,4.458688501320582,12.195387141905277,12.659358302864142,12.878254452180983,12.710517613057423,12.744768817016494,0.3939877257444948,0.28713960374037484,0.5018496090619049,0.4140920554437404,0.5109261631709003,309.5125045871884,353.21550102650946,408.8959710007627,455.2064755912012,445.304522378234,362.78194822107776,365.5967356595662,413.6132977695625,518.4605316785097,532.9836112360995,471.0284093931883,528.7680490030918,524.8823090777864,504.42443269489377,519.0294639028291,535.953440109382,540.617547852848,548.1666592576314,547.7007150641741,492.69091694160295,431.28120996452174,396.1001965724853,455.93594756931685,460.8792721607929,459.2933933669879,498.8571480289936,536.1162314635842,560.8872270527304,557.1891950973636,561.8016147530914,582.9689480324907,587.9004672621293,610.4991699124373,584.1864807930068,624.8363096878538,583.2703191526521,529.9438955481677,447.5541594754136,345.40377563991524,316.9263266324701,301.3844778149943,316.974196100949,290.16770594901516,278.334821659631,285.71272720208884,254.54886232027494,240.43478399719828,230.8643079651372
3,11.81028373267346,11.786244810683545,11.755922185995562,11.468299306287761,11.18294391568772,11.21513334792353,11.239111663104966,11.571352191240056,11.894085764317184,11.82961625756137,11.76088125738595,11.975060575937382,12.182783368933638,11.96778356479072,11.764356402302473,11.358774852511608,10.96170257914059,10.85201656411273,10.753921152293277,11.305009179411975,11.86036721537929,12.917647183951157,13.965368097833766,15.046804253806183,16.130191763832254,16.613308571073652,17.076884860986574,17.135209942872947,17.202834555102587,16.805061361743633,16.41228303232655,16.05036552154367,15.689599147785694,15.577503884714359,15.46871476923043,15.154686237540947,14.857944487407266,14.56753733138131,14.257948658602153,13.97182435299986,13.681828533555496,13.020504784494968,12.355660532241558,12.840788560924237,13.336261939553456,13.808350300666426,14.274081210509603,14.885998404223171,302.87131930329247,14.466571274863735,14.649994940842467,14.637981854184346,14.7222803795416,14.817026516962834,8.606776347818347,8.823438065731818,8.525829499515726,8.69822080158343,8.570156634916373,9.066812609838784,9.078800621572157,9.147306611632327,9.142136982334367,9.197487746900125,9.620500570866763,9.72138286775847,10.206969709324785,10.030138190204003,10.326806638956468,326.9884909928504,339.3703723509429,302.15320088762195,224.65248769805163,230.52521576630375,327.68656631460954,360.34724068283936,378.5076124540211,355.9721037137159,376.8187507433342,368.57816411086367,347.991721737097,369.66215313065766,422.31107873975816,441.0036639139348,444.54888069251484,470.7611493877336,479.81113040428954,511.046473428593,598.770306244214,609.2201293436993,655.9280192399912,674.6690192989184,673.9971048205191,705.5407463166275,691.7034649807249,677.6843581931998,639.495703231135,616.3190697437011,613.1967430965026,592.5955697384866,565.1889547260434,612.7361607498192,623.7990523986617,530.6146831813419,556.6929381742495,573.8771550192203,579.9130811395447,561.6867767011877,587.3259308862766,585.7485783914439,583.9069253905009,579.9004045869835,554.1345043208978,496.6959282588124,465.04081868014555,481.2117266525687,509.73854989729915
4,12.464684593985554,11.405929266055104,10.341734426538414,9.939949100274145,9.544081504540198,9.987677167371414,10.439942729546345,11.312379341231846,12.176239888007931,12.630802296962534,13.087752656966934,13.11299348327592,13.13973855181294,13.523609728233358,13.910701916792423,14.394009972030332,14.91892586144644,15.076849762270335,15.264407115351574,14.972088971266595,14.677999348895067,14.347256852521184,14.01349296676755,13.474202734508365,12.952209646806127,12.828861747637028,12.698909249780561,13.135638648755437,13.572858943743462,13.797315188572643,14.029538011795529,13.931970658163552,13.822066279243044,13.40172440567611,12.987111013909573,13.107620494867547,13.218234342599658,13.364694063333157,13.517552894180131,13.63502339489964,13.757480746618189,13.599138169580387,13.439433446923747,12.542546229829812,11.647528745169069,10.710863229818615,9.77579677829136,8.98425321428857,385.6676122052128,13.102637453233474,12.862337504367924,11.423252999311611,12.425242740820694,11.981042591289324,5.412425552234132,5.388172503542589,5.546426435567796,5.38168318633512,5.371986398664436,3.299314808042867,3.5074901884051597,3.5127895710793045,3.4412465103196848,3.3861002959819277,9.377393378909693,9.059145803000918,7.25756988476069,8.45354796895694,7.858539468860846,246.21740049941775,243.2371376666052,237.2372323591341,221.40574954457148,183.31223973041352,141.9382479648899,241.55110769096274,372.8870667023652,405.2641186417353,344.2131202668983,223.29728020144194,292.1958741242124,363.86753630348755,437.1118761169768,495.5052151249007,507.9628894903376,541.9657201976903,570.2928602699883,554.0482360824437,504.9187918977998,477.4457170368576,495.48826141843676,493.8434060375704,508.0927457965272,474.50543364551856,456.33367316405236,406.80157795191803,416.42811727927847,417.19332515751523,396.02618317886015,411.46334717070977,408.8050717244396,380.02423094595775,340.7017150415124,292.0069867909691,279.7897418880083,283.4593752391614,295.09631133391264,327.9542094987314,299.65498676687037,276.5656282391526,272.89267221766244,327.9784764594771,362.4973512584862,378.98516863815985,364.3809424550881,291.82872297783763,233.98506730209843
5,16.583601698820623,15.755084568581307,14.926519684451682,15.001198394203604,15.060334487803754,14.75465225665372,14.42466839023852,14.057186813068206,13.70482653873562,13.200029879370554,12.694554373274661,12.028833609262428,11.349312059715889,11.284486123066642,11.217845691730991,11.61780187087603,12.002907342851977,12.072521698062136,12.13996303724364,11.976950768292747,11.803680169266546,11.08466202080987,10.368174258390395,10.010056395856889,9.633921270857954,9.59099263685712,9.544443956209689,9.556084908245596,9.57803870105233,9.930180925101784,10.271664990567789,10.008470082503537,9.756138781447047,9.698907032093977,9.647388300783,9.981343204166384,10.299151320352921,10.553148660316657,10.822469909196359,11.293095907716106,11.75699822963799,11.859374733060157,11.966441666177786,11.722218820156193,11.463991803689314,11.271165462368373,11.070674536063295,10.738925719334155,130.58487151760335,6.386721922779325,6.283775816056101,5.644638621640679,6.020856280927333,5.7544943653824205,9.971365834914545,9.788888351868964,10.313108738508584,10.04266546521538,10.29452690612841,11.654496499871609,11.035668565640513,10.511734769318958,10.809499287370143,10.563559576953935,3.2036856211473754,2.4444664044394786,3.238695036516873,2.5627156085625042,2.7155618752593584,537.7048823756094,534.7329829058781,506.1170088127572,467.7313360724796,424.86481410392776,377.8057074008452,396.1511261710392,366.5564717637684,338.8101150083057,323.7061098866065,347.9596220400292,382.92486289611037,436.01908307183953,486.29254345105784,493.6699579740831,483.76188023832873,488.7838155494263,504.29789116367283,502.1368548450236,458.48330711240595,432.3488242087418,405.7488549386474,431.9493258552464,440.95183819885233,451.4387391917102,446.87878337116433,443.2148845020098,450.53076505046624,464.4169882175108,472.1299829523386,471.237849684026,503.8502030831727,552.1257573206491,550.2129255399236,519.5678406646957,517.0445460048177,546.2974975948903,532.4232456450873,520.0233820278384,574.4631329222958,625.5832106752346,616.0600045682866,600.9553635727235,581.04660492059,565.0021588313048,560.9435686037441,555.3939743383112,532.3540067925478
6,11.540063967765544,11.929468969737368,12.318610599485655,12.162404015168754,12.00851644531944,11.859147822705356,11.697465486067859,11.590022744367408,11.470211367821312,11.55639899695609,11.644880026412242,12.147162503162074,12.641619173498139,12.747609962904479,12.846463335518381,12.441723641447473,12.01797814959355,11.986625443188203,11.960185139007818,11.62751972112529,11.299622384615297,10.764924108463175,10.227389573026185,9.921159665063845,9.617965554441263,9.215527923387544,8.816895537514528,9.046479733519984,9.294866933968725,9.979851367844375,10.67186894730916,10.951551004513627,11.24373368052731,10.977794305403505,10.705722878354115,10.706363778552387,10.72770579493503,10.648440963908492,10.567597088378626,10.389740259195072,10.210040999180721,10.564307881922792,10.911542902582854,11.643375019396483,12.386720545998024,12.38225829715654,12.377202964819496,12.325755852609628,193.7908389302612,15.156031274311161,15.379985663817358,15.26426988607447,15.357616334297827,15.327745336862378,-2.1274261368967817,-2.3061727208803458,-2.11465656441041,-2.247419232463054,-2.1713779466266665,8.354476521586758,7.994858860764105,6.817332946654975,7.575607267413988,7.161624134215463,13.438726737138452,13.718748043493928,12.24693856281532,13.22789299185913,12.74715390768622,552.8241652893608,609.6441321486675,639.4016061215145,669.5998765490956,664.129451635993,536.2308467274024,552.4133998070465,560.108732336346,535.9424905802473,516.4776950364181,453.74775539549574,485.1010911905961,511.07548355240294,524.7817295487604,500.40014126532674,425.13423496714444,404.58599413614337,402.5029679622943,415.54441065652463,446.4070063150749,402.60704384951765,395.042227422065,406.3725728038031,405.14423648835105,349.68100526654365,282.37624765992183,310.66981501440387,325.6614785295924,350.8859716393098,313.2506059196993,339.27702150504547,366.24138405084415,349.0710208305273,310.4029849573586,352.72490833809195,432.94034676260503,461.8718247486104,452.0304257369713,458.1048758139303,499.3329354980742,542.5804910978702,526.8113509368433,529.1943950852542,551.5708799476329,596.3579153036274,616.4274826210677,624.1461611720142,600.9033473450353
7,15.107284033432489,15.456124508804487,15.810852732771433,16.11453356818324,16.421124941431483,16.00444627450516,15.583302320327457,15.224236251025893,14.86837545845201,15.060951310465232,15.252233259838043,15.209606202803275,15.162645617060022,15.317115904420527,15.466589694301364,15.459003938989506,15.445017915598958,15.869991289438243,16.31270125414449,16.652699800572854,17.002819239405042,16.875298621162024,16.741130023424073,16.34979078351667,15.940757557130691,15.798773678212093,15.651344393552403,15.307273897690907,14.94893131480396,14.756710615705613,14.570796962464474,14.617918603020117,14.671169838977338,14.601102174016088,14.537589169786912,14.415623797180025,14.291680215889372,13.665150869229782,13.023587187001839,12.384395942638443,11.721046234012285,10.88384283460572,10.035099086920148,9.35070316135815,8.680089665045994,8.275219118632219,7.869370145158684,7.984420373189584,210.66637746505336,12.854079700885945,12.975452515213366,12.38912241679073,12.774460141842289,12.574932639357968,16.09347492256141,16.774123111102558,18.82443719392292,17.486509452106603,18.204241041534274,11.385473199172578,11.182545161150818,11.941302744476676,11.670914418330142,12.156015182271048,13.500281181723995,12.931639534852025,13.319193558738888,13.180730491658611,13.440143695611047,418.7267533015878,431.2400393048689,460.77956858745256,484.53749054293985,527.9953398104888,537.9696249069254,490.00208432164993,437.78612228647296,450.8492211121753,454.7734435922426,470.98957976967887,499.1342474460141,548.5570423336578,583.7053828382845,580.1285466718957,600.8777398123482,612.9436177957793,653.009940955659,668.7559129995893,660.9238005192325,662.5358687456571,641.4642700194013,641.6620757940672,629.9736543369513,619.6839749568323,616.9888748715407,640.3083456053425,654.8266408349923,667.4169868002251,659.7769361778714,648.5233094982898,640.8597537743451,608.9165696135897,586.1974012696091,534.9254440712364,556.6356510212386,581.1770489208998,519.8815837611112,499.02142151669807,471.2230466900799,467.766613390372,430.546499466421,392.76540280813754,383.7184453244337,404.80535549387787,417.28805481512575,427.3211479992747,436.3072227526419
8,12.982355300644493,13.432992212377354,13.894361780886408,13.412080576278294,12.929252024748044,12.672651491518465,12.425503005817138,12.380871822541193,12.334723955355923,11.956743986924575,11.594152580556752,11.362080213195302,11.14869435072062,10.881476334464516,10.587217216222273,10.087039561339362,9.581400178918267,8.842097115828498,8.096203602262458,8.400529368938708,8.716650783014629,9.144483176298303,9.580276665116774,9.943648229761894,10.292419637571516,10.470570250384727,10.662840153350846,10.33389890759633,9.995630582443706,9.665559809642145,9.336190411882797,9.688405701850145,10.046482156481229,9.93308720870551,9.818226709847915,9.647068990273935,9.460319160955057,9.63494870933614,9.809343883398686,10.473339836665927,11.137938206713608,11.655933209587232,12.165837466802152,12.285992091625864,12.38357000028362,12.359976887110516,12.334798762411967,12.643491891194683,106.71816452628813,9.33234715800108,8.742335962257728,6.559567692998943,8.026735488064405,7.307265181530467,12.664524692592401,12.264524907731552,10.14647191804654,11.594856152348957,10.920992319459625,3.524530361459944,3.7699104171488296,4.310819101672293,4.108887290281124,4.4430157542525,9.064169382446236,9.34642640857885,9.916422938927223,9.442199413489236,9.539395125532064,555.5017418496956,547.7186017897432,496.1909578119064,428.8730197824084,374.4528210950822,413.798124591832,436.89575830780177,447.5514388913633,427.3371914492009,501.05613321923965,557.4793308207015,548.4600947364399,574.513915025713,589.1796352916824,612.9891901758369,567.9446765398149,497.66658246549116,439.6168821527033,427.975829191993,459.95085290203167,490.2313759843855,524.8872414426797,517.7652501110722,524.309273669684,570.635143128666,524.875467604315,462.5128700804593,452.2593663006029,494.65387671122596,501.87199173485385,496.31558986785217,491.01280935441184,412.8758746022578,431.32132417868047,382.0532130084368,322.0968876240464,267.84612424857886,260.55759198306765,251.1639035832019,259.7219137751654,271.9036603587394,314.6099357174198,357.85040933717727,369.18160163078744,376.7147722235773,428.02562188660784,470.0941995997557,510.73072162136555
9,12.92008568561432,12.827074991252527,12.743504214492273,13.098146149349644,13.472417587749693,13.221932534390525,12.984800155584834,12.603972832333469,12.219602790824634,11.943067175802275,11.652976504697905,11.45042481197778,11.265936346950545,11.30019868286729,11.329699728012555,11.762446386331066,12.19690215573759,12.223842309492337,12.236791739786819,11.993208475937319,11.736882545199808,11.63412813132687,11.5223306158747,11.348714992370475,11.18905183073442,11.356104382023506,11.544127918205417,11.81666263922618,12.107038043105598,11.902443206547506,11.700878904793726,11.253413304122578,10.81835376048412,10.744700905370964,10.656309744926707,10.698360186118437,10.749339394565778,10.943699515631673,11.13687099166208,11.178032917835264,11.206479766716384,11.244228292398748,11.276369105121374,11.536095256511661,11.790651349960115,11.820578482296748,11.844263106089496,12.00112673503585,251.07776421897165,16.240977638922296,15.897913328242566,14.698564458927633,15.488503042036436,15.07178364208841,22.114843145159995,22.19559524981168,22.97485167237562,22.54066117248847,22.900766425641656,14.76844850228263,14.50508793732476,13.773243753834734,14.238171261919664,13.995499824719094,10.635376377743356,10.23931181478866,11.645532753700305,10.66306943349215,11.096932835447845,424.9137229455107,425.86156643016375,389.1682595530073,372.54517495824996,330.94890089902117,297.7747540189003,271.73190612928175,323.86278763233184,335.32596182618624,368.8988278268061,427.8104323236155,409.58683659975793,409.14703016664885,406.8740441106182,383.3490685805103,394.300921330097,433.0042378774523,466.0458183395424,476.8958929525188,469.8835507329652,442.52702210121845,411.69520546954936,446.73991847628594,478.83858650715104,492.9318473129032,515.8282285149044,487.1565546231126,501.57441277066494,530.4465138904993,506.1957285247588,496.8808422668202,492.18272358752495,470.0042857589872,423.9479999246249,402.33951969852126,424.9909236049077,446.904402143672,455.17924765385567,472.429885382822,464.6719314845931,482.80430957080176,494.8088677631458,541.0553279117186,558.2273005400086,566.8529818965554,567.6867510301495,575.6411501806978,562.5850313600872
