,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,input_26,input_27,input_28,input_29,input_30,input_31,input_32,input_33,input_34,input_35,input_36,input_37,input_38,input_39,input_40,input_41,input_42,input_43,input_44,input_45,input_46,input_47,input_48,input_49,input_50,input_51,input_52,input_53,input_54,input_55,input_56,input_57,input_58,input_59,input_60,input_61,input_62,input_63,input_64,input_65,input_66,input_67,input_68,input_69,input_70,input_71,input_72,output_0,output_1,output_2,output_3,output_4,output_5,output_6,output_7,output_8,output_9,output_10,output_11,output_12,output_13,output_14,output_15,output_16,output_17,output_18,output_19,output_20,output_21,output_22,output_23,output_24,output_25,output_26,output_27,output_28,output_29,output_30,output_31,output_32,output_33,output_34,output_35,output_36,output_37,output_38,output_39,output_40,output_41,output_42,output_43,output_44,output_45,output_46,output_47
0,2.3598868877373897,1.3799180861988876,0.9976172118195874,0.23123955414140362,2.676729256488045,1.8765787057342438,0.9415009600594986,-0.9438731474202288,1.9506688218843462,0.9963234302205465,-0.28253106515848614,2.226883316200547,1.9772732293642084,0.3967934351995889,2.0081561993251675,1.803781580592507,0.4660296945633663,-1.1220906406222564,0.5333227227254604,-0.7046240298548627,-0.7474215227266157,-0.24537401437559553,-0.2766837514228947,-1.0849720283954956,1.9999795730828411,1.080561880911975,1.540522738264225,-0.35026450270605247,0.705693703449135,1.1888445354652544,-0.4349953582592637,1.996146123984914,2.5041644717317784,1.3752987408877997,2.8081210462171233,3.414081695643959,1.5167160659310086,1.2499573851431882,2.568991744633193,0.4379341639536576,0.47574511626716937,-0.33696163402122514,1.5535542496503518,1.9074257456794326,1.9277987350114179,-0.31825914042887155,0.7513302319839913,-0.8136791940758228,-1.2162711680509195,0.35965860812309003,2.101906995458596,1.610748955736384,-0.44569112748499934,0.08455695107176908,-0.19537592570435877,0.8054579658325628,2.342770806586607,1.7560365815530297,1.5842139758523257,0.977184181685442,-0.6646122219666808,-0.20111570167324042,-2.8250251022062023,2.246658757045213,0.08773807472362448,0.8678694653893309,0.03783791129121271,-0.13272730907754632,0.7250672516326991,0.45879378266088894,-1.3787534314832677,0.7227297769028974,-0.036347923033831234,0.679374470662804,-0.003392166060458588,1.2534389317897652,0.4388868772420713,1.9276457142824874,1.814334923126696,1.434538738970998,0.35439166812908673,0.7024671178850914,0.42280792316481625,0.6817246534029309,3.74479678491467,0.4339117095647323,1.5081383885284794,1.8635446525175556,0.5948228269471498,0.1970790975285695,1.8770317702381565,0.6640603051606762,-0.8597712120551163,-0.2422497335068629,0.11474510239084965,-0.1463203068455968,0.2429134365761441,0.6791827493725036,-1.6416733852644374,0.7726776950909257,-0.25393668956849175,1.1479044699308816,0.9041875411760427,-0.5196372237581178,0.45688959661407,0.28478975618290026,-0.06112531731471514,-0.8497563633893083,0.9487485396569681,-0.4335586340758178,0.49894549790179826,-0.8932244580886539,1.1686888707277674,-0.8858665606977477,0.7050977438758735,1.1290362800729319,-0.008592562722783735,0.0039360574634236915,0.448480405802214,0.28750255445844425,2.4534564516760162
1,1.0317574361038,-1.2928643338819807,-0.20730656047412224,-0.09809897271627123,-1.6778688903624426,-0.9802296906987471,-0.16856229257977717,-0.09735246888666052,-1.4985627409159377,1.4892262061246921,-1.3169152266435438,-0.877558463763825,0.2020230952956553,0.08770350842330138,0.3972436289048351,0.23472507392879982,-0.23952535195493604,0.04608244947419786,-0.9200571714242302,0.5295527283349124,0.7809576119404009,1.0604451783646847,1.1224456583319802,-0.35781761751556634,1.7944463827609172,-0.359957022502448,-0.07945304375881801,-0.7083085437113975,-1.1322845199831322,0.4098571300646809,-2.374244645496272,1.1509476895927102,-1.0210354172263325,0.10766913700128314,-1.2479435484883892,0.6301487884226248,0.943028754049674,0.34280766542893937,0.16147313681207576,0.6098042654556188,0.6565788988847572,-1.7217910318859275,-0.4263918992751469,0.983379570007732,1.2416750826862846,0.20116123137000858,-0.4706417294792256,-1.6220134131864727,0.2366674670016043,0.21620892968145447,0.8813168486208134,0.4131177002999965,-1.1918961740760268,-0.8616550836757624,-0.23629877784925826,2.4553175431409926,-0.7828887966593565,1.5544448519767833,0.7530840279324311,0.6009236260466003,-1.3671501724835378,0.9842052766542964,-1.1406500219279967,0.408114218995967,-0.30787291738786793,-0.20567234860165898,-0.6668485846678244,0.26128981145203195,0.28985700976856993,0.5945020372894917,1.0172827409508416,1.7367207915699514,-1.1539341124127651,-1.3976755638607739,-0.8751137869698808,-0.9899948819400645,-0.46697009411931295,0.2257184453551265,0.0022639333908161365,-0.34617208366402,-1.8141023233378222,0.18915218071207396,-0.05089133246824771,-1.1322283895919087,-0.008710003196536089,-0.8133637434982631,0.8574115356372125,0.19499659148979734,-0.2965939415911545,-0.8307845731078544,-0.4098035980177184,0.576691011614845,0.20387493315656846,-0.07367336216455517,1.4424092664901842,-1.339612663380263,2.5632364907770353,-0.5239998895881366,-1.851550403387055,1.0185071588761159,0.09633198246471857,-0.2756463644645918,0.5389626676536643,-0.8807618112688711,-0.5402205086205347,0.7294979923151156,1.610020177620959,-0.029311658872552573,-0.24137377894732476,2.0771877486061032,1.9520923633174594,1.5122617696434988,-0.056063462406326064,-1.4282050489917197,-0.5146151368113969,0.08048944239635879,-0.3018949930131505,0.548199334546264,-0.33536993921186764,-0.9004280989341584,-1.3531769240750064
2,-2.5125003871940894,0.022795690331633357,-0.7332303565303889,0.9338113125424085,1.7197099859533056,1.0469320166808644,1.2769270885092185,0.48909985537750444,3.700632186591632,-0.5554143806285421,-0.38108317000672903,-0.21354901578271235,-0.7811532473105297,-2.0067729075086715,-0.5068420618135607,-0.29186683736876967,-0.15090729150070264,0.8974405603355972,-0.5379242597938101,0.46896746287746127,-0.5002732344387311,1.9943776572604857,1.4994280809559384,0.15307990756585113,1.2223612989761863,-1.0494710182183111,0.3332204256996355,1.8953933224029629,2.086271237229024,2.1082594614875676,1.0710134545066947,1.6152573794637348,-0.0019723481869928818,2.3691937735867845,-0.015052456520702657,-0.5705458230304459,2.291963875110823,-2.1795694251337867,0.8008993397291903,-0.39105466142829154,0.8401082809668015,1.6362429419973,2.464670933885254,1.3075954870839277,-0.0036643196757791324,-0.3643966683824361,-0.18831486638029626,0.4373948938074346,0.1070903904618889,-0.31715061164521485,0.1422105840118523,-0.4157346933969998,-0.22296131699085595,-1.1708463391492527,0.10180860036836782,1.063149043428367,2.2719557847169014,-1.247035186868815,2.5840546565980795,0.8861538337746057,1.4910027752657649,1.178635149522672,0.9702443475583326,0.3048464444523847,-1.906440226829279,-0.242335090303817,0.14475043881730718,2.246735976829348,-0.33783440078014876,-2.836793228801211,0.033310239891846234,-0.3705347886956867,-0.9867985440522801,0.8094997506240881,0.4547530387504438,-1.8790029029104083,0.38780671446952836,1.0238453563370604,-1.0247483954196874,0.1832509753761467,0.38837951966172735,0.4711545168403318,-0.32754901799303865,0.4240687935242189,0.06244833594342078,0.9768215544132772,2.1028769492686896,1.2744148711808843,0.6043093977160283,-0.5444674729016518,0.23991588153359897,0.030085800765458026,0.17483134790105798,-0.8684579239296497,0.7227608979651211,1.2976358963091548,-1.1037388841352174,0.161072955771395,2.0348111392831045,-0.6027808063530802,0.09237046777983857,-0.5438681778723207,0.7021821553072709,-1.2143076767986716,0.8854659656564055,-0.2654174704516614,0.36920345656163933,-1.6105364911305642,-0.09559742133696346,-3.764350143202862,0.40195277257816703,0.7412491517989034,0.12700795670175333,-1.0590213079740982,-1.3102058807159678,-0.6764135827928504,-1.231090509653513,0.007362535450621798,-0.4343698534728031,1.5740592886598255,2.1437687101599425
3,-2.196306696238287,1.3969901980043113,2.881557891266038,1.4718690938598644,1.5414153124060612,2.26917585033295,-0.53450817607503,-0.7530673524528606,0.36207858822577754,0.40178315420869315,0.7583524522795279,2.2827701385330026,-0.6015141298769893,1.0988960908938314,1.1916259149128714,3.1157022900995908,0.07795951653986082,0.34126843941603907,1.1617209242116504,1.2933546915388725,0.8061114084381515,0.2667947238250375,-0.7050131376016772,2.82775094192706,2.4666059246916405,0.7380458226782822,1.8284266732672776,-0.0798565957112478,0.8418019068518025,0.6496646275684819,0.8173731690794074,0.6848195949312141,1.7390464975855946,1.6231658025318871,2.7631103197127054,0.813484741378932,2.929197638609267,1.2651815744924044,-0.6291240598874182,0.18855006441193473,0.63187250782583,-1.4494962020352335,0.40741573345068166,-0.0523143291173799,0.6941186875598917,3.3935578425692507,0.6686116726887692,2.6847710314465623,-0.1168952899450716,-0.8752391814719521,1.4155748543309505,2.9868906025572026,-0.5838102741064248,-0.6731278729878961,-0.13511479841190174,-1.3891773942485233,1.5289495496245353,1.491331358100564,-0.023365086463697702,1.2977126749710621,-0.10030944367647432,0.23323625095284825,-2.0851432093577027,-2.5228674827710664,-1.9163026286978277,-1.1915925214382874,-2.327409116919559,-1.1631794912322992,-0.24441561075789814,-1.9845671525569664,0.0542953030049106,1.3454735946070608,-1.5232382725952218,0.24069014718770698,0.11352281190029734,-0.6704163610954271,3.0296183483551693,0.3712166408616403,-0.00929721181465069,0.5191696018829494,-0.32285109966504444,0.22751950703484375,0.6078299095120802,0.005744127408129006,-0.05584933295828088,0.8193177272586122,-0.6160023289355733,-0.08320078549834684,0.33068052471951725,-0.19777896857944927,0.19305908135652491,-0.3007311697011743,2.2413370780347166,0.7869948911026218,-1.6763042722749626,0.4950435305892017,0.6866284005187331,0.6629203396654695,0.3954802972257795,0.21331349302253777,-2.052802831313196,1.4814045403816456,2.084630139402139,2.0841304764862087,1.381026656345806,0.40847632996481215,1.5427359250559038,3.0971835084075847,2.2587083123446527,-0.3137552404594274,1.1082936505375436,0.2984340591396108,-0.22150397974597633,1.2695566198466148,-1.3375224138887882,2.354119926012241,-0.3844979021550305,1.1036250528775888,2.267507209240411,1.6085920537268654,-0.46296321092843934
4,1.9146657695383598,-1.7309015302025919,1.429054780439269,-0.1341799057883554,-1.4731998469682228,-0.9732779586989717,-0.737130038668728,0.38427569167502484,-1.0032111902015217,-0.9017860977284167,-0.32334840785386054,0.5093868497314165,1.3845751768285701,-2.5366860136954688,0.7153659554870505,0.7253457209924482,-1.5589345222321835,-0.5111342580583855,-0.030497310386777592,-1.7823479196381313,-1.632515341432837,-0.5595039819928044,1.365880431231726,-0.5102696559528876,-1.526090201273902,0.8019982577192823,-1.7306521025640262,0.9261797313620967,0.3571140143215469,0.6248220436108629,-0.5287415596356042,-1.5918298082474736,0.602933025308387,-1.9604818921948415,-2.050717294634494,-0.13060039183484662,0.18790522182032326,-1.3273592596100703,0.3802608632938355,-2.8878301650405374,-0.8127011547237099,-0.6758198145451233,0.023906041537816357,0.6497620746263458,-0.9404286570696245,0.20536365485112823,-1.5941558101232787,-2.223476886359227,0.08618425134015481,0.6183995410596341,-0.9077616615418932,0.5288771091276909,0.48709277063027506,-0.23945295638724476,2.26545635677839,1.0703966872318809,1.414406163378136,1.7618989651982735,1.0674777306638283,-0.5436514993720869,-1.9709346250005721,2.075173058320879,0.9986240375770566,0.21037682933490565,-0.5344239818463599,0.25349697531870446,-0.11613100539311307,0.17942458135486486,1.614634808656145,0.7934673618484089,-0.9363422112678328,0.06258585614149062,-1.2427832222714235,0.08029499199583513,0.16075450076298334,-0.044226385613719256,0.3329630666619266,-1.0507994802022074,0.37190088216284106,1.111058652119585,0.04097981912783141,1.0058901989571016,0.8540003450477397,-0.28023693152245316,-0.1291652208415328,1.0786500369640322,1.1877895713803168,1.295200940510205,-2.8798444438795943,-1.0330446525472745,-1.3516827510844722,1.6088922370817031,-1.6106532091623922,-1.8102200779608513,0.9837707037445969,-1.8621632810723199,-0.14009015869067942,-1.2664632886782483,0.947215651997946,-0.14207383021383282,1.4050707824086317,-2.1202037219636396,-0.00626532758650314,-0.01824975144632529,-0.2969918994618545,-2.241536356313008,-1.8069830095892532,-1.6309714492771519,0.36068639895484694,0.2791730635075122,1.544774270101125,-1.6990006044835768,0.08168941885299968,-1.0901071486062215,0.14369539250577176,-0.23683021996985593,-1.5959523059348781,-0.6543579121072978,0.48007550407954747,-0.36809199793741615,-1.2541741802720212
5,-1.1810818832619623,-0.08067283940286445,0.8958426993666604,0.8224284839703087,0.3788048265972062,-1.0469620837675904,0.11649694681030404,-0.1160635238136022,-0.790113982282784,-0.5270915961345565,-0.2968668320541676,0.04468099657089805,0.18048069205602368,-1.0612936438497151,-0.4706638965751137,-0.4748091381156242,-1.8293685454446331,1.698358673529474,0.5275489573129608,-0.20562191496539706,0.7092820932802146,1.2629134618717548,-1.1761984867993698,0.3083512595469553,0.45420343785531403,-0.8111872414577651,0.15740952545628004,-0.6724597256482462,-0.7876992911411795,1.8350907950063124,-0.3131092929532248,0.47201748395793336,0.47697871002803877,-0.060728479370619884,0.13651120708785125,-0.6769173222716162,0.7736049740702255,0.8523244757584922,-0.3747024010893194,0.7457036906298536,-0.459996555852184,-0.8077845638227907,-0.8151226160952416,-2.1399307776192615,0.7913379266183364,2.4362838121301595,2.0749138098680957,0.9879772706083586,0.8276237496082107,-0.05936729517574642,1.5837013879663038,1.0027046944250015,-0.17730513171692022,1.1898839297343664,0.5817828009486687,-0.881136387745034,0.34294760072153985,2.243108424876137,0.6205625464748716,-1.6221664441824482,-1.1883536836337865,0.4736798124601621,-2.4014513682024,0.6782436160988005,-1.673408449430915,-1.00552280807751,0.03721899589622192,0.10605800991644919,1.456512322902821,-1.4560925793856987,0.5103925155445206,1.4905556874529613,0.061140070073479144,0.4345256784728332,-0.5721049555458505,-0.4996670158173733,-0.3396946915326587,-0.9555782738958675,-1.2679058877023133,-0.09966404583379823,-0.6851969744639171,-0.16570024178877477,-0.19928787518169883,-2.5135537040938356,-2.625214632115981,-0.6869650476032313,0.3824495526414881,0.3444884896390483,0.29812823317180803,-0.16760297087180182,-1.3302819224420377,-0.2546849746480979,0.5758028176441783,-0.3249823918164293,1.2762641822892824,-0.09000414467929624,-0.08772890903498741,0.9230664631309361,0.6035042579963446,-0.3123154382052453,-0.6307753232280908,0.5221062658468455,1.7242101348909826,1.8466295132094586,-1.6977784453844602,0.9300446795363245,0.9449916029117181,0.7495038959071014,0.8848217829803231,-0.19369701965268787,-0.2839497996541152,0.8435127840334528,-0.6522035420323182,1.464478612427615,1.2714493353150862,-0.4217561717638168,2.1032989384851457,0.39674480324585837,0.8474162805587839,0.9795817484098938,2.740874508522593
6,0.26102741173958727,-0.1009685004168675,1.3812156287887214,-0.3063045570659004,0.6279458761223556,-0.6275590857906976,0.35839533396759404,1.3458217585347416,1.2668494230256444,-0.6101937651419073,3.4847959546809353,0.6596298137833826,0.3761554243894252,1.3645436229733627,1.3452364557968692,2.3806446705881057,1.4619463145376903,0.5708419712194386,3.0189049498042366,-0.6329166675601865,0.7137492064634128,1.1430230367048768,1.4991614945367513,0.5996655018123817,1.93727718367687,0.2959023856407824,-0.775185649650032,2.112387374124403,-0.6022308894533148,0.40412353184263744,-0.3555539660732036,-0.6188808711352312,-0.8368184681492236,3.0337111031487263,0.09454553100382111,2.9099251435630595,0.6685648769109713,1.0375049319493268,0.7262377494996122,-0.7963719787132864,0.864588409528045,0.05942056309212283,0.9241178963118345,-0.030231398148759744,0.04644402232913867,2.733601939023265,0.5264340249772657,0.1295563321539906,-1.0782012359387905,0.3086244002519117,1.6639139022557206,0.9786082414180942,1.9330834435613717,0.25637343285696346,-1.8435052695456606,0.8305081271735115,-0.5198812680353052,1.3836281340289953,1.4774306090068736,-0.5633930752928652,-0.6493163890180219,2.322302871815812,0.1405865756343515,0.07549342663526391,-1.280096042717996,-0.06272139057287497,-1.3715843806774082,-2.2715344486465394,-1.3917818757898592,-1.9460738957448847,-1.5115002376473445,2.102464619310708,-1.8535130400980153,-1.0422682299562767,0.846737678881037,0.13595082789344043,2.310161350264646,0.10678974303415037,0.7989342417245121,2.506972149809764,0.41437104050159934,0.44888209072386287,1.2832540622211233,0.6158578960747829,1.1700185499354938,0.9228812144543602,2.1461361491878717,0.46067452670527315,-0.8008313938975736,2.5043115167424723,-1.117353541996058,1.3901122931027443,0.38001287003946793,1.3143481204685292,0.05728913594019781,0.10537290802092082,1.0914878143756255,1.1901307323520178,0.06688243907787038,0.9788325170176501,0.9964725162480508,3.1756086231713674,1.634742237861618,1.024068858252705,0.34007699427984034,-0.7545774085211482,-0.13294475676872228,1.7695305642129826,0.7983569218916167,-0.4972799809536816,0.8677282571230902,0.3311198068318901,-1.0340666131299148,2.0813629934921587,1.039035575101526,3.0952645665897194,-0.6718762189734035,0.7220494700798226,1.2897708420271232,-0.12202083365087696,1.0294936228164244
7,1.0008976190995096,-0.1004300359097595,0.7687071250500337,1.7838650414803479,-0.6820874495666804,-1.2397815934863599,-0.8954587237768445,-0.44122418853114753,0.702807295573684,0.03591216927380713,1.5798089254526384,-0.10784253218905612,-0.028376824906885468,0.29393260221169554,-0.5237898128468912,-0.40408143183185846,0.1839160086457422,0.614695662954414,-1.2767575794464476,0.8642670086302172,-0.5488968405495007,-0.2955422689884905,-0.4416383356203635,0.8580133164524861,-0.6379793676835878,-0.5457770690974173,0.862504216895276,-0.16482454153282697,0.8780266821038111,1.1725907864469125,-1.525969869969444,-0.3370239637473734,-1.2111489513247768,0.0802559825731331,-0.8074552485019849,0.5381343742596408,-0.4568839366361983,1.6603120858256895,-1.0613287169396626,-0.535752418143987,2.073667150477209,1.5073643971188844,1.7322133743611385,1.3869684444405013,0.5822850576500623,-1.0845796901339375,0.8034473508323421,-0.42957990411317637,0.3288097102070522,-0.46561360776968486,-0.24942183120282482,-0.37300706943203954,0.13347251970987226,1.075076298143424,-1.5289527029060002,0.9912176805610236,-0.6308463105610602,-0.8367427657864314,1.216146269904306,-0.46333208947630833,-0.2890515645783319,-1.7602457734308437,1.2334802011417638,-1.849806442621374,-0.030579261811058835,1.1432490776355566,1.032847871968605,-0.5116394001698821,0.15475898207880429,-0.834563695978144,0.2371357618344475,-0.4953590471813207,-0.39673633516647755,2.1146528843667167,3.0425856499128496,1.535828424854941,-0.6366433626926166,0.6647395065196177,-1.3100781264101902,0.3000035918182781,0.06720454650877256,-0.06581466095730758,-1.1545413357218917,-0.4462331050513143,1.0027588287742493,-0.1448362593595994,0.33138659098812584,1.1265848755026295,0.6446077200709781,0.48572964784119455,-0.2216254033286764,0.22230950831571875,0.4187571451112879,2.358758131278397,0.6029576500368916,-0.502312840028325,2.3368900712414495,-0.9891412222777336,0.6969409869741865,1.1414344467291002,0.501091746942661,-2.344361247772384,0.29328796579188193,0.17937004510863624,-1.8757048141151302,0.5598619665808624,0.40402577207451773,-0.8585723580704661,-0.3207937313167063,1.7093097709719371,0.8930522627898565,0.5059938437396607,0.5728403200216777,-0.8409427472608866,0.5111843153582962,0.36872564275089564,-0.943270290436263,0.1077175574522304,-0.22598833983095906,1.0505027589116855,0.8030135836632902
8,0.51983226406018,1.1830945579390746,1.946346000030821,0.763433694623508,0.7048438435632921,0.8425064973877904,-1.2893333756852394,0.505919057386024,1.7930629789970316,0.22092870499709868,1.40866542136148,1.244048460939117,1.1008361149816046,1.921816565771519,0.8028597851739916,2.861743985408519,1.7221026067387402,2.3425823638255996,0.4623232136960348,2.582288542530232,0.0933067619119903,2.722364308346345,1.1844947576515248,1.5357024999095654,-1.0759838185675237,1.1020020553267758,0.8381857998757957,0.2992466870457276,1.6266265877093895,2.493188534150191,2.0564263219657586,0.876761603211698,1.5192688402308856,1.627817652498491,1.2854089280141434,1.7475741987456874,1.3308896936594083,1.8191272454254412,0.1168379981528979,-0.5454900283884223,2.506508686375721,1.171793157497678,2.2835689492585143,1.7471300450961875,2.277089901177586,0.7942126466439802,-0.8455041719003986,0.12843974798507365,-0.19871196888795684,-0.3906599212712086,-0.07496546720008783,0.6846632540025731,-0.28026631353179227,1.7622436329466735,0.8787077227532698,1.3144079900054328,-1.395414845321969,0.49448285162914857,0.062486842125133515,0.3292809523338025,-0.2032428753813529,-1.012041304830527,-0.6687849799623043,-2.822815758408271,0.3513992367369538,0.8464796556335517,1.285064556600425,-0.2367492916326124,-0.29156263963926005,-1.8252231773233196,-0.7235616150232265,-0.5764373019918656,-1.1218630858885918,0.679235686999251,1.8812164549201469,1.9785489121644666,1.6716552059495888,1.7410712805368405,-0.041073940567844275,0.8116290949983652,0.5991689282637443,0.3885995904961336,1.584957554802947,1.1404808496131473,2.63153648501531,0.5278246770422824,1.5587457108465474,0.3637016468510654,1.250306710282863,2.4128845815168116,0.4395414150241992,2.1245224335126456,-1.1838775814305516,1.1999903777513576,1.6912783477962008,0.09288996637678001,0.611941804576858,1.260563514131712,0.9975954769656754,1.4437837633312949,1.6999802649151412,1.713807218760232,1.669398455013703,0.6967439258423629,1.5294696086121389,0.6366386357381767,-0.5046325509652523,1.5644922842250415,1.3844919221599419,1.1112426628358627,0.5305306821595034,0.3820677413217648,2.065110529335378,1.0437088409819042,0.6842869746047099,1.453259255144581,-0.3854303093534413,2.361469508636006,1.4302737719090344,-0.4221608020800086,0.5240258066801778
9,0.7202838360726909,-0.44051624869872624,-0.2780147065092855,1.0392386569775562,-0.6455783169631855,0.7479342611170192,-0.1342264769501756,3.5281007628708934,1.3205806868925078,1.7452437945435149,0.34622982091124127,2.0298745308458406,2.3029811179645225,1.3787227383420464,0.4827988566485166,0.7856482050954798,0.25014070203231314,0.4304275586376139,-0.5003557992348725,-0.8154095783002884,0.7128306888096261,-0.5972055701987897,-1.67739816748452,0.8613676997937377,-1.5901797620439904,-0.7717640830393412,-0.29372637189932826,-1.7369070227855465,1.5735587565808664,1.2164796938335232,-1.5628458637549665,1.5263695455319697,0.2067383532647258,1.6726962536784455,-0.46507095192154835,1.1218284743731568,1.8437619346454825,0.5296832025124834,2.7142826677694685,-0.9356405871977819,0.49936936553309863,0.7530417498939904,-0.14274614652448236,1.5547967840582517,2.2843121925137364,0.174789809049366,1.7608096525248798,-0.6201464035767582,-0.638001563743086,0.06662683416140623,1.4361766588791305,0.34448289753582545,0.7766685906065801,-0.30375794333357115,0.9839450115392303,-1.4543659902998771,-2.372937938343536,-2.232807170590292,-1.986162692237171,-2.1766388545737647,-1.5018825865771013,0.24434150479898623,-2.39351480985419,-1.414968255046391,-0.025363769430786193,0.06442215902268861,-0.46821312722817543,-0.8968398461783391,0.09597951554254854,-1.4713048480044306,-2.198621017881301,-2.530860314983375,-0.3720407731202072,2.37903509923222,1.1386641560752782,1.0109287084542378,0.9422094689936156,-0.2974080013079246,0.8910990885467027,1.8969820778638282,2.357761527498627,1.038400115884171,0.5417839813459173,-0.32118509475217877,0.4107287146906553,0.3283545379691139,0.05426214793946556,0.5817539190498768,-0.08873580177910811,0.41391710624262984,0.44334611888806896,-1.1732776679288175,-1.6017648615788647,-0.4755240465539037,-0.5418899932668921,-0.26188621416235097,1.2894687170898713,0.882876326015164,0.7210727006398814,1.8808442855464522,0.3502478910428263,-0.9783895865687335,-1.3812373308283468,0.879930713876405,-2.006769231416684,-2.0771366409490297,-0.10511594859991284,0.9331829405487834,-0.29883242317110853,-1.0316141779190071,-0.6439806783254882,-0.001922234507220899,0.22296180461961435,-0.9613624604326935,1.7216441072141166,-2.101528508615431,0.945142206766706,1.3816438787732623,-0.28948221511500405,-0.2959395947922489,0.1570824878998171
