,input_0,input_1,input_2,input_3,input_4,input_5,output
0,88.31559781041466,7.623568417591337,201.88296381631636,208.11969388964232,8.687504713972269,11.514762031588576,560.210639877304
1,99.96084146087988,8.796366396712827,11.514155335531038,12.04609248356302,3.4312559264238316,9.507845273260758,582.2857055789601
2,88.41029332922298,13.81695749161963,116.5202894821432,126.1500812002587,5.381904799158008,7.900824627624604,98.30292065850539
3,91.91908082648705,7.304006184716779,46.53003533799228,41.7174279591236,7.784154704975884,8.835776947598465,232.19609017552474
4,89.95298441430079,5.869916549522957,64.50652610701962,68.41976326779887,8.801772540473552,12.5865510803961,559.4309575829542
5,91.4274669724069,14.235166819168562,229.49784139246776,232.13854652195275,7.149109437817576,8.674533566607847,283.78659031126597
6,88.74180978031927,5.651068167846333,193.5558745398278,198.1670330011053,2.308618732709464,2.867268967839801,3.819315792002069
7,75.7017969139228,9.702381557158994,273.2109039609786,278.42786706527966,10.787757550184681,12.575420490855674,526.4333483466309
8,82.71689456546412,18.93672429308404,61.43495391610057,52.42567756389441,23.86722410393442,30.98499564158007,600.6379648364506
9,84.1672260675582,3.0514216804174383,22.673831475022777,24.51997704854724,8.380115182981791,9.785237174039203,298.97378940910716
10,88.97827707540135,18.943970551613614,197.30734255546886,198.02361186671112,3.3513189170847744,3.9619956788541466,18.938471209487197
11,87.50688125401017,11.392941221319402,202.57683021835948,213.58418362739548,7.076438505797761,9.916006519278042,384.10764469929387
12,87.62911119156853,10.48540634835717,173.61248588851328,181.66430282356592,5.770150344945315,6.424505610263195,91.29868139260093
13,87.26415582519266,6.448871990170198,289.2413356732728,288.687562058953,4.099833809642764,4.871392481601512,30.421662943022053
14,87.67409793471663,12.87151980904041,89.74805141965747,103.54090223173876,2.968211905330802,4.091019782033336,17.265974029684852
15,78.76147373166837,14.567722655586916,184.10155957893875,177.43280172689106,10.748379804216126,12.535733113487359,532.1866755993902
16,87.73608198191044,10.632133962428663,315.742867551069,315.78543045355866,2.2932604635789464,3.2124781265983104,2.10039496140711
17,90.05733652916865,9.238419694203339,255.76404271743235,262.17039880619694,3.483599875195397,4.805031558877735,22.700363074027457
18,77.65492067516892,15.208616741503445,130.7473114397298,124.16365936684842,3.68376838744889,4.617331108923373,32.44368451866609
19,80.06080440257661,9.32689724568849,328.4123144358136,326.00360253146727,3.94003161444151,3.940265697611418,21.756771005607963
20,85.73891484244378,7.764677300668022,247.5729585452009,251.78425584246298,4.693175258570128,6.482061782861107,38.090609047023314
21,83.40998269466782,5.79801594409533,348.1866094429177,350.1206124214689,1.5585301475717959,2.5302380208222366,3.907328869828051
22,85.13927761424566,10.760480769020997,265.27634663773324,268.854802786884,12.292544074601347,15.55013720040384,561.2507241685144
23,87.98612352612494,15.58688267436174,281.8282422662072,288.92393412623204,4.6669755241028055,6.727035561567364,45.78631346097988
24,95.32669291895506,8.690488082977396,63.87293939429023,80.08379230121616,2.4382405733573815,5.106639306704493,36.18770970942098
25,81.73973847848117,5.866679888249554,265.87310757493594,263.2541652317304,3.837532407104731,5.127286492222166,77.35468990002423
26,68.76347343135518,10.398446125460454,186.42925879549398,190.6191455912138,6.629673848897638,8.017059970466976,511.7389923631847
27,88.17445638874165,7.574112530671564,331.5040236431607,331.8027345604462,13.150728810989254,16.5301071013846,551.1186402535185
28,78.63844151178611,5.650748401872982,316.53169697119523,321.14783306207664,13.44224981806013,15.989520027208979,570.7885563680253
29,87.089407571593,5.71632530109737,297.47401879398456,287.14167150520905,6.241761476849016,8.374345011961836,408.1006668386442
30,95.08710095764621,16.574629246726328,226.1685072015931,243.6491607822998,8.87024087387452,12.876675663088285,371.12041790439343
31,77.21785064806889,16.334695004192763,188.66327262751918,190.32406328087345,2.657440231048117,3.545632241361767,15.739313101921564
32,93.89385962515887,8.391200725450926,70.16865895197168,65.8685779742537,4.720576591837496,7.220249037180712,25.680767311925166
33,75.68743721652116,8.640055139223893,178.70824019560595,182.87274810869695,10.223475919725388,13.648620567853534,566.9118317753441
34,82.71864186882657,9.13304543915183,126.63057372366042,119.21231062759233,3.3401674394257634,3.6194066449648967,4.096605341471997
35,75.58053879275879,4.7638039145409214,94.54096136415191,93.91349394240731,5.007500572251004,4.958587755391626,44.68476209916055
36,86.80716793843396,12.573530392902239,133.35623852817994,128.33058570571583,3.8453788139013305,4.435690582242326,3.729251898950289
37,81.93933803882449,7.15215219727617,196.53436038475064,202.02583668207598,5.429748076190696,5.881026144680256,78.81277375240361
38,78.36837474165918,12.607739221461284,221.40861429995937,224.56714792018542,6.583192298108267,8.444716274414542,187.05597280797835
39,83.97346981994481,6.976675189877574,48.27404674832049,51.43451511907228,5.956767305622405,7.988550558134932,213.10672626428465
40,77.58698021248372,4.773076889086192,297.12454804279605,292.0806929406227,11.671313695925942,12.237602640148202,555.1711061818127
41,89.77086474558195,13.471957492298705,187.56444855740781,194.0474487818157,1.580663281207096,2.524764664272808,3.7390850596128247
42,75.19664380279686,6.854609321439881,289.1830710170954,288.4518741339823,6.844581560119818,6.643415090662421,153.8374657946493
43,95.74846703239614,15.906580255801723,86.50282004398244,91.71133316966208,6.414501374227952,9.770505730340128,381.7949859405825
44,85.6727380641434,12.94615504699937,195.5994683594693,205.8075422061232,8.602581812011227,11.108557056523042,546.4537880994214
45,91.06618473959058,7.392368165641478,209.3852528447129,210.29797221144239,7.946918646342365,10.603699455670748,286.56259372194506
46,88.57547458601039,7.42230564629553,65.97427212461785,52.088980494509386,9.79516423438334,10.649097455910715,310.22496499993497
47,74.63101339161358,11.021787234942394,317.54107298161927,320.2071356880255,8.390142438906791,8.356408280470008,89.85325564658578
48,86.1726518864471,8.348428410456771,156.23395464379865,162.91678862584743,5.207643536554124,7.239552720630473,78.58837666948105
49,93.20845772994755,19.02162690468849,214.74099774675508,216.1149032091608,10.829705083922086,16.00878432769257,570.7551504443366
50,92.30500069173902,5.749460087071242,199.51561661898353,212.1436394898422,4.492472138075789,6.357550785357916,124.36125404847579
51,85.47934071568858,15.101144922236347,188.7597124721718,185.71763198677408,13.373488485027456,16.43581763076382,567.3930422009009
52,90.60985275427849,11.048411301137806,84.03205100178111,82.18788681098886,2.9808135767562822,4.643437544327419,33.0132610553152
53,77.89641910767607,6.844748695004215,135.07594008476778,142.9608939947757,6.122872297840525,8.061932748873163,240.4300094884509
54,94.4505962764865,8.919036762834008,130.97166529522184,146.1669670954859,2.421149571545768,3.816359900196707,33.014906339853056
55,90.07450752068311,6.901156475575881,105.569121672806,122.88326276177034,9.57543909966519,13.44611357503632,552.1588985225756
56,84.94139011083162,6.965912864721996,107.48757410448356,98.3241419604031,8.078258269839782,8.760873037742725,188.8086545057898
57,82.24544393927697,9.030592429840715,321.9517865207245,322.0349438958703,3.295689311814227,4.302017729891613,62.37697914429424
58,85.17985332362618,16.175789115327035,56.566067196463045,57.01379198881875,10.809404610627372,13.480451535842581,562.2629818880777
59,88.48726735723913,11.173590861148519,297.86899577328046,297.8429533675931,9.50628468104207,12.317941454342632,530.4934025136722
60,85.8662293020917,9.714369177087075,119.04247521152843,127.10445866584698,6.991625808580872,8.057212170581822,70.46041022842
61,63.960655277200175,6.790444354130554,235.2642875043638,237.18046054773347,9.293445523762536,8.070575072334941,12.090191016856004
62,73.8393198912605,8.901649567902986,218.25863338292828,215.3590311782351,15.91139024340062,19.749024546275933,590.8320102867058
63,65.6457439191966,6.144683744722492,229.84181546460016,236.19573913657834,5.835784387548384,6.815525698893986,99.54073876793638
64,83.21848486312935,10.394615687349543,287.7439895063036,291.4125475549856,4.05035999259747,5.117398746998036,11.021010644585433
65,94.38171221233866,17.22534934552169,58.93835044484428,62.293986452742985,6.731402891566914,9.918052079687435,188.2787047080619
66,88.27798539064374,14.235490690469895,322.583680355832,322.95367512439634,10.148414328425643,12.163167849538372,390.3694426797645
67,84.81245181118503,12.053321622824123,244.30074412497683,250.48559615455721,9.125364904604691,12.095021515377033,504.29866865872225
68,92.31010375806756,18.177914263094177,351.8950496962337,351.931865929465,8.132188939103472,11.15327497837581,304.4549263860325
69,81.21469556479109,5.60525757378722,218.05197223625396,222.93731303484412,4.303656740446219,5.275097970425616,81.8956864957204
70,93.89361916458893,12.94751832649142,278.29621046813475,275.80924041475765,2.9796950634794843,4.100488004586512,13.724110752053939
71,77.68075181836811,10.04630524635147,53.967763860939066,57.82100571932741,3.658413020299659,5.182461054535727,102.65869478440955
72,89.9173702528317,9.17293601032432,338.0851927445675,339.14534342738204,2.36042270671971,3.1078768760218822,36.81788072749107
73,67.9188587343659,8.995429363668942,230.13118990903956,233.19090027453987,8.753409130251873,9.61882333465794,146.66547305615063
74,90.16669590765565,12.338326653922655,217.89870800484752,221.08716027842303,5.811381752373025,8.50360790104078,314.7409684191949
75,84.70188731360128,8.789796647605518,311.6485216215611,315.6711060573231,11.60378991445585,15.416879370991202,567.302887829384
76,86.3575911015217,5.806398230018244,356.2997691112689,356.73695338631705,13.981205995329352,18.588659175121368,588.6071977932014
77,78.62122894567557,8.25467227806505,218.03034365910943,219.28777006406216,6.66059230026238,8.337164019566961,264.1830205350699
78,67.90904833870387,5.0655263437183375,300.7112619781464,302.9410159575407,2.9069582017313107,2.9781811476783697,2.7356777465224607
79,86.15009999478016,11.920208017621938,317.8857399766749,314.2149368392886,4.114475717492625,5.06746871206692,221.57782293323388
80,83.5840160628896,6.382616005919865,217.60284967973084,223.00520096181427,5.250871459101114,7.873589256208374,191.15755436819794
81,80.62099753892372,7.942722583217042,313.80676077057484,316.3152967679228,5.118038930211837,6.1195326120391735,41.05450323693741
82,86.85407128110944,12.047158249569438,275.39573443591456,275.63305299014706,8.207540887088403,9.7571328904487,277.72891783210355
83,88.05066474566941,10.393553137472226,209.12920057207415,216.03505603461835,6.162379299213002,8.895334511599758,226.26771677795236
84,85.12315981377667,8.927268557520208,343.54033327386185,344.3129675530467,10.159885802207695,11.459537478874154,398.10545951544395
85,77.36404591416736,7.005693172512097,136.86878482213217,133.66620988506057,3.999808690802347,5.2737632055070405,56.10612764919998
86,85.32994754216809,8.33369331818929,298.1535238027041,305.6818326301831,3.701522880591457,5.4246843703020025,67.68325211538934
87,85.6037941286994,11.492258711099923,163.981635437132,170.85932669923514,13.350505950074325,17.492244338561974,591.2367665007273
88,74.43130594821098,0.5199333535946434,168.42134572393593,175.9181697236236,4.746683161985281,5.535485697410511,39.54954690354692
89,88.65224421714541,6.531936665959625,207.59284814380484,210.22053989185653,2.9799996590117637,4.856324957607632,43.0323686502387
90,79.48290313149563,9.706020729392675,280.03541871247245,284.58174783930605,11.22095754168279,15.314059436587787,563.4008129002623
91,75.40698246018013,7.562566425075392,74.6094674891536,69.62182928523666,10.156818438608692,11.56004208453629,254.05362850106764
92,83.67864969805659,8.789698515521113,246.76050101865368,256.5182672344078,6.697734549629121,8.826918455059808,152.2902075929121
93,86.02461342474354,15.886310363219517,263.52404597175786,267.34762367941715,9.764881486009344,11.86975026765199,240.94098342459117
94,79.1225519766495,9.347090142815665,196.043800090851,192.1861634926598,5.247005602921362,8.445051888058437,194.98213946426378
95,91.8959360085307,15.106102799441603,157.50412696727489,154.1702433704268,2.5435252400063817,3.6827653079578067,16.157832270960167
96,91.37015257909543,7.632204161333513,335.0785735332826,331.9357771557612,14.75954231432841,18.559647922964718,594.3343209937009
97,72.77811954540711,7.264856032175341,213.27620569535932,214.12356790442593,9.83612159846401,11.362922102973764,529.3532260982392
98,74.82768483738366,6.605904812673611,120.41269269100955,123.43824126852574,13.194532178683854,17.740500088080427,585.408087883889
99,92.4987122224553,16.22903782131292,232.13818312457494,230.83414726360607,4.100640790835897,5.513149182024757,25.87562688448156
100,72.11528910166574,10.477739730684517,241.3023477424302,245.50043335352981,5.720304814457182,7.227020680934482,99.42998948589498
101,92.4715209826205,7.748209387919583,208.05539685848933,212.46300231323738,4.2045828368188936,6.471486942586829,48.16184912685782
102,78.81789863231471,15.737819303339572,160.64136709029626,161.84775764950575,13.753506476097595,18.794520816450152,586.1605748708158
103,79.55410363473474,6.935294395136115,158.7769419952302,148.06458264591592,12.681911211494906,14.991962507005978,576.2762799213722
104,77.98328677393185,8.678275330877595,131.1646322060493,134.0814041133423,5.8690507662217035,7.659939523554541,257.1565492531766
105,84.81260412299187,8.542723597116444,107.23734673924403,103.90147882247267,8.046962724919892,9.851629428308206,555.496360100484
106,79.88815332594262,16.508193767367707,68.67723065260495,67.45487759747895,5.666247487895745,6.146736796340488,55.19321721433717
107,91.23553920450881,1.6140102648824064,217.14217316870722,207.4907394446582,1.4237322967130168,1.9252608823831179,1.6508487469588904
108,81.73525947110078,6.613013776250622,97.39118684840732,103.66957125402035,8.008005523597319,9.08383393332445,212.44450534562816
109,75.549414281498,8.178139149437266,292.3653205665313,298.5845985887333,8.670470034679143,10.045905894784465,423.9143756475072
110,89.38069852620573,12.211546737528181,227.06094080765175,230.49955339636438,12.624890584867899,15.23551987142427,568.7636519537298
111,89.6198699815198,14.583265419276342,175.36385472953248,184.06947605829794,5.96706609423436,9.529920033180739,553.9721410644207
112,77.59295427451855,3.6271240132018154,188.8158663470435,189.8572191886477,10.250485231211984,11.741493175446061,437.9976421683031
113,89.11343829046221,9.241843395262752,321.83635027566584,320.95247390778616,9.385193261058657,12.68637669737022,569.218715157007
114,70.50607083472148,7.025341720531925,318.25011890603355,323.47925179586696,4.748748663363189,5.407292494218233,17.465975868947933
115,90.59354241311782,8.288427427212197,334.62546927284137,334.667818187783,6.22790235493657,6.924740235858774,56.18684910463341
116,92.66633457095881,16.84974753102212,99.35629426106858,114.07741178892628,6.892169312939753,9.507745219261324,376.5468096812853
117,79.32913212815593,11.291856052534163,227.43825772613587,228.19045124173093,10.276129689968325,10.5495701786592,319.71412968292526
118,73.41296372424281,7.27470954720997,97.57176273804735,92.73339952587838,7.325202100836207,8.452158313943215,325.1610974436614
119,80.05349442714271,8.05262796705909,335.23726266537034,336.9726712067137,4.315415379351134,4.793721394418414,54.09342683017469
120,90.80758406893733,10.587046103223425,191.06234911159638,197.14756744290608,5.08509922078681,7.507646742162239,179.75322423348203
121,92.85634664219626,15.141721204027943,149.899898650466,150.0570350344327,9.661650451780263,13.421587810343887,558.6201394928347
122,74.08997709999296,7.910286192944198,222.53192726652028,219.78378418241903,10.298076629105832,13.504275942166808,562.8694868068051
123,75.40615581506825,8.436069978063557,279.1415717367958,284.3660032521732,5.389621544931894,6.455593435845672,61.27483678998071
124,76.86234799099195,13.405378567836156,128.3099789658368,130.2970956664196,5.992104675168814,6.201655864280608,131.53218941100116
125,74.86181782246923,7.889560751884852,181.3571882346568,186.18485098244813,8.621488034303063,8.54835330221401,347.7453076840573
126,76.90699456346469,6.131887109083113,290.5008121572515,290.94548696485884,4.3935227778372195,4.563149644978514,59.67908889589312
127,84.01690536131113,13.917393092342575,65.62005972002619,60.890049138508516,4.661530648767485,6.594428447911819,143.79879153734987
128,92.06336970555716,11.229543196362151,81.52124946145224,86.6843731076869,5.645156123450386,7.9537556899849085,424.59663823738407
129,79.05745315434869,15.522114397712826,333.30741270434993,329.373389848419,18.403088101602208,21.033054727486334,593.9867987869321
130,90.56653752856519,13.89926051793429,131.61510429380849,143.64259808532503,4.145488913121637,6.312810498207652,325.87438732887347
131,73.25919927176119,9.98190466157682,223.04737469431464,228.42888504648093,5.084244545164337,6.778906721902129,188.73217110063558
132,89.12671205203868,7.99631566839058,102.48655567758128,119.21939819156623,3.0190741929685467,5.015123125542049,16.303938254067905
